PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Schafer, V; Schopphoff, A				Schaefer, Viola; Schopphoff, Andreas			Vacuum generation with integrated pressure measurement - Relevance of different measuring locations for the monitoring of compact equipment	VAKUUM IN FORSCHUNG UND PRAXIS			German	Article								Vacuum generation and vacuum pressure measurement are considered two completely different vacuum technological systems. In a few components, however, both aspects are combined in one component. For example, an ion getter pump can not only generate vacuum, but also detect vacuum pressure - similar to a cold cathode ionization vacuum tube. Although an analogy can also be made between a turbomolecular pump and a spinning rotor gauge, in this case it is at best a pressure indication and not a vacuum measurement. In this case, simple vacuum transmitters should be operated with today's powerful turbopump electronics. Especially for applications requiring the smallest possible sizes and operation via a single interface, the integration of vacuum pressure measurement into vacuum generation can prove extremely useful. This contribution shows options for compact integration of pressure measurement for turbomolecular pumps with drag stage and evaluates the significance of a pressure measurement at the flood connection.	[Schaefer, Viola; Schopphoff, Andreas] Pfeiffer Vacuum GmbH, Berliner Str 43, D-35614 Asslar, Germany		Schopphoff, A (通讯作者)，Pfeiffer Vacuum GmbH, Berliner Str 43, D-35614 Asslar, Germany.	andreas.schopphoff@pfeiffer-vacuum.de					Barfuss H, 2016, VAK FORSCH PRAX, V28, P30, DOI 10.1002/vipr.201600610; Bottcher J, 2001, VAK FORSCH PRAX, V13, P46; Chew A. D, 1994, VAK FORSCH PRAX, V6, P42; Jousten K, 2018, HDB VAKUUMTECHNIK SP, P575; Maccarrone C, P 2017 CERN ACC SCH, P253; Schopphoff A, 2019, VAK FORSCH PRAX, V31, P36, DOI 10.1002/vipr.201900698; Schopphoff A, 2017, VAK FORSCH PRAX, V29, P22, DOI 10.1002/vipr.201700659; Wilfert S, 2006, VAK FORSCH PRAX, V18, P12, DOI 10.1002/vipr.200600304	8	0	0	1	1	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	JUN	2021	33	3					24	28		10.1002/vipr.202100760			5	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	SN4QB					2022-05-01	WOS:000658274900006
J	[Anonymous]				[Anonymous]			"Fair" Research Data in application-oriented Plasma Research INP Greifswald overcomes the heterogeneity of the Industry with a well-defined Scheme for Finding and Reusing the Data	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																	Franke S, 2020, SCI DATA, V7, DOI 10.1038/s41597-020-00771-0; Wilkinson MD, 2016, SCI DATA, V3, DOI 10.1038/sdata.2016.18	2	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	OCT	2021	33	5					7	7					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	WJ3YZ					2022-05-01	WOS:000708985400015
J	[Anonymous]				[Anonymous]			Green Hydrogen Transport TransHyDE Project Campfire tests the Potential of Ammonia as a Hydrogen Transport Option	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	1	1	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	OCT	2021	33	5					13	13					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	WJ3YZ					2022-05-01	WOS:000708985400021
J	[Anonymous]				[Anonymous]			Precisely determining the reactive Particles in Plasma Reference Source for Plasma Research enables Comparability of medical Studies	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	OCT	2021	33	5					20	20					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	WJ3YZ					2022-05-01	WOS:000708985400026
J	[Anonymous]				[Anonymous]			Schaeffler is building a state-of-the-art Central Laboratory at the Herzogenaurach Campus 15 networked Laboratories enable Product Developments for sustainable Mobility- and Energy Ecosystems	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	APR	2021	33	2					7	7					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	RI2LK					2022-05-01	WOS:000636740900003
J	[Anonymous]				[Anonymous]			Restart of the ALICE experiment after Renovation First Particle Collisions detected after a three-year Break	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	DEC	2021	33	6					11	11					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	XL3GF					2022-05-01	WOS:000728034800007
J	[Anonymous]				[Anonymous]			Free Electrons as Qubits Short Laser Pulses tickle Quantum Bits from an Eelectron Beam	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material																	Tsarev MV, 2021, PHYS REV RES, V3, DOI 10.1103/PhysRevResearch.3.043033	1	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	DEC	2021	33	6					19	19					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	XL3GF					2022-05-01	WOS:000728034800017
J	Kleinen, L				Kleinen, Lisa			Groundhog- und Create-A-Vacuum-Day	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material												vip-journal@wiley.com						0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	FEB	2021	33	1					3	3					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	QI5DT					2022-05-01	WOS:000618998700001
J	[Anonymous]				[Anonymous]			First Mass-produced Graphene-Based Products from 2025 New roadmap assesses Commercialization of Applications of the two-dimensional Material	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																	Doscher H, 2021, 2D MATER, V8, DOI 10.1088/2053-1583/abddcc; Doscher H, 2021, 2D MATER, V8, DOI 10.1088/2053-1583/abddcd	2	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	FEB	2021	33	1					6	7					2	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	QI5DT					2022-05-01	WOS:000618998700002
J	[Anonymous]				[Anonymous]			When the Electron doesn't want to jump By far the longest Lifetime of an excited electronic State measured by using a new Method	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material																	Lange R, 2021, PHYS REV LETT, V127, DOI 10.1103/PhysRevLett.127.213001	1	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	DEC	2021	33	6					21	21					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	XL3GF					2022-05-01	WOS:000728034800019
J	[Anonymous]				[Anonymous]			Mobilized through Cooling Two-dimensional Material surprisingly gains Mobility at lower Temperatures	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	OCT	2021	33	5					16	16					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	WJ3YZ					2022-05-01	WOS:000708985400023
J	[Anonymous]				[Anonymous]			Electron Beam Melting brings brittle Metal into the Shape Additive Manufacturing of Space Rocket Nozzles, Heating Elements for High-temperature Furnaces and Components in Fusion Reactors	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	JUN	2021	33	3					9	9		10.1002/vipr.202170309			1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	SN4QB					2022-05-01	WOS:000658274900014
J	Salehi, M; Arman, A; Hafezi, F; Rad, GA; Bonjakhi, M				Salehi, Maryam; Arman, Ali; Hafezi, Fatemeh; Rad, Ghasem Amraee; Bonjakhi, Mohsen			Deep Reactive Etching of Silica with SF6/H-2 Plasma Variation of process parameters and microstructural studies	VAKUUM IN FORSCHUNG UND PRAXIS			English	Article								Due to the growing industrial need to use nano- and microscale materials, there is great interest in developing new environmentally friendly methods to provide precise silicon structures of high quality. In the study presented here, we succeeded in patterning a p-type silicon wafer to a depth of about 30 micrometers using a custom-built reactive deep etching (DRIE) system. Using this combination of physical and chemical ablation methods, it was found from variations in H-2 and SF6 gas flows that the ablation rate can be altered by controlling the H-2 gas flow during the etching process and thereby creating a protective layer. Accordingly, other silicon structures with controlled density and structure, including black silicon, can be fabricated using the presented method. These structures can be tested for use in various applications.	[Salehi, Maryam; Hafezi, Fatemeh] Sharif Univ Branch, Vacuum Technol Grp, ACECR, Tehran, Iran; [Arman, Ali] Islamic Azad Univ Kermanshah, Dept Phys, Kermanshah, Iran; [Arman, Ali] Sharif Univ Technol Branch, Vacuum Technol Grp, Acad Ctr Educ Culture & Res ACECR, Tehran, Iran; [Hafezi, Fatemeh; Rad, Ghasem Amraee] Sharif Univ Technol Branch, Acad Ctr Educ Culture & Res ACECR, Tehran, Iran; [Bonjakhi, Mohsen] Acad Ctr Educ Culture & Amp Res ACECR, Sharif Branch, Tehran, Iran		Rad, GA (通讯作者)，Sharif Univ Branch, Vacuum Technol Res Grp, ACECR, Tehran, Iran.	ghasem.amraee@gmail.com					Alam A.B.M. Khairul, 2015, THESIS U E FINLAND D; Azimi S, 2010, J VAC SCI TECHNOL B, V28, P1125, DOI 10.1116/1.3497033; Babaei E, 2018, J MICROMECH MICROENG, V28, DOI 10.1088/1361-6439/aab6bc; Bhardwaj J, 1997, ELEC SOC S, V97, P118; Bhushan B., 2012, ENCY NANOTECHNOLOGY, DOI [10.1007/978-90-481- 9751-4_353, DOI 10.1007/978-90-481-9751-4_353]; Blaw MA, 2001, J VAC SCI TECHNOL B, V19, P2930, DOI 10.1116/1.1415511; Dussart R, 2014, J PHYS D APPL PHYS, V47, DOI 10.1088/0022-3727/47/12/123001; Gharooni M, 2013, J MICROMECH MICROENG, V23, DOI 10.1088/0960-1317/23/9/095014; Hazell G, 2018, BIOMATER SCI-UK, V6, P1424, DOI 10.1039/c8bm00107c; Henry M.D., 2010, THESIS, DOI [10.7907/Z9MW2FBC, DOI 10.7907/Z9MW2FBC]; Ivanova EP, 2013, NAT COMMUN, V4, DOI 10.1038/ncomms3838; Kazuo N, 2015, DRY ETCHING TECHNOLO, DOI [10.1007/978-3-319-10295-5, DOI 10.1007/978-3-319-10295-5]; Lv J, 2018, NANOSCALE RES LETT, V13, DOI 10.1186/s11671-018-2523-4; Madou MJ., 2011, MANUFACTURING TECHNI, V2; Mehran M, 2011, EUR PHYS J-APPL PHYS, V55, DOI 10.1051/epjap/2011100362; Nayak AP., 2012, ENCY NANOTECHNOLOGY; Plummer J.D., 2009, SILICON VLSI TECHNOL; Sammak A, 2007, J MICROELECTROMECH S, V16, P912, DOI 10.1109/JMEMS.2007.901123; Savin H, 2015, NAT NANOTECHNOL, V10, P624, DOI [10.1038/NNANO.2015.89, 10.1038/nnano.2015.89]; Tan X, 2018, SCI REP-UK, V8, DOI 10.1038/s41598-018-26234-6; Walker MJ, 2001, PROC SPIE, V4407, P89, DOI 10.1117/12.425288; Zarei S, 2018, MICRO NANO LETT, V13, P421, DOI 10.1049/mnl.2017.0405	22	1	1	2	2	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	APR	2021	33	2					40	44		10.1002/vipr.202100756			5	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	RI2LK					2022-05-01	WOS:000636740900023
J	[Anonymous]				[Anonymous]			Mapping of more transient States Deeper Insight into Photosynthesis and Radiation Damage	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material																	Mazza T, 2020, PHYS REV X, V10, DOI 10.1103/PhysRevX.10.041056	1	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	FEB	2021	33	1					13	13					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	QI5DT					2022-05-01	WOS:000618998700008
